Date,SKU_ID,Units_Sold
2024-01-30,SKU_49,103
2024-01-31,SKU_49,97
2024-02-01,SKU_49,143
2024-02-02,SKU_49,142
2024-02-03,SKU_49,139
2024-02-04,SKU_49,142
2024-02-05,SKU_49,130
2024-02-06,SKU_49,126
2024-02-07,SKU_49,160
2024-02-08,SKU_49,113
2024-02-09,SKU_49,143
2024-02-10,SKU_49,147
2024-02-11,SKU_49,149
2024-02-12,SKU_49,128
2024-02-13,SKU_49,122
2024-02-14,SKU_49,127
2024-02-15,SKU_49,137
2024-02-16,SKU_49,129
2024-02-17,SKU_49,119
2024-02-18,SKU_49,139
2024-02-19,SKU_49,127
2024-02-20,SKU_49,148
2024-02-21,SKU_49,134
2024-02-22,SKU_49,149
2024-02-23,SKU_49,164
2024-02-24,SKU_49,145
2024-02-25,SKU_49,119
2024-02-26,SKU_49,137
2024-02-27,SKU_49,159
2024-02-28,SKU_49,127
2024-02-29,SKU_49,131
2024-03-01,SKU_49,162
2024-03-02,SKU_49,153
2024-03-03,SKU_49,149
2024-03-04,SKU_49,149
2024-03-05,SKU_49,143
2024-03-06,SKU_49,117
2024-03-07,SKU_49,160
2024-03-08,SKU_49,149
2024-03-09,SKU_49,170
2024-03-10,SKU_49,162
2024-03-11,SKU_49,136
2024-03-12,SKU_49,147
2024-03-13,SKU_49,149
2024-03-14,SKU_49,154
2024-03-15,SKU_49,150
2024-03-16,SKU_49,137
2024-03-17,SKU_49,137
2024-03-18,SKU_49,147
2024-03-19,SKU_49,146
2024-03-20,SKU_49,144
2024-03-21,SKU_49,143
2024-03-22,SKU_49,140
2024-03-23,SKU_49,152
2024-03-24,SKU_49,157
2024-03-25,SKU_49,166
2024-03-26,SKU_49,129
2024-03-27,SKU_49,151
2024-03-28,SKU_49,146
2024-03-29,SKU_49,140
2024-03-30,SKU_49,144
2024-03-31,SKU_49,138
2024-04-01,SKU_49,149
2024-04-02,SKU_49,157
2024-04-03,SKU_49,149
2024-04-04,SKU_49,144
2024-04-05,SKU_49,131
2024-04-06,SKU_49,154
2024-04-07,SKU_49,139
2024-04-08,SKU_49,156
2024-04-09,SKU_49,143
2024-04-10,SKU_49,131
2024-04-11,SKU_49,152
2024-04-12,SKU_49,165
2024-04-13,SKU_49,166
2024-04-14,SKU_49,164
2024-04-15,SKU_49,162
2024-04-16,SKU_49,162
2024-04-17,SKU_49,141
2024-04-18,SKU_49,145
2024-04-19,SKU_49,154
2024-04-20,SKU_49,130
2024-04-21,SKU_49,157
2024-04-22,SKU_49,148
2024-04-23,SKU_49,139
2024-04-24,SKU_49,145
2024-04-25,SKU_49,144
2024-04-26,SKU_49,146
2024-04-27,SKU_49,161
2024-04-28,SKU_49,143
2024-04-29,SKU_49,140
2024-04-30,SKU_49,148
2024-05-01,SKU_49,151
2024-05-02,SKU_49,123
2024-05-03,SKU_49,151
2024-05-04,SKU_49,137
2024-05-05,SKU_49,139
2024-05-06,SKU_49,145
2024-05-07,SKU_49,155
2024-05-08,SKU_49,132
2024-05-09,SKU_49,118
2024-05-10,SKU_49,143
2024-05-11,SKU_49,130
2024-05-12,SKU_49,123
2024-05-13,SKU_49,140
2024-05-14,SKU_49,161
2024-05-15,SKU_49,146
2024-05-16,SKU_49,153
2024-05-17,SKU_49,153
2024-05-18,SKU_49,135
2024-05-19,SKU_49,160
2024-05-20,SKU_49,139
2024-05-21,SKU_49,148
2024-05-22,SKU_49,125
2024-05-23,SKU_49,153
2024-05-24,SKU_49,128
2024-05-25,SKU_49,123
2024-05-26,SKU_49,119
2024-05-27,SKU_49,116
2024-05-28,SKU_49,124
2024-05-29,SKU_49,153
2024-05-30,SKU_49,120
2024-05-31,SKU_49,139
2024-06-01,SKU_49,121
2024-06-02,SKU_49,103
2024-06-03,SKU_49,113
2024-06-04,SKU_49,111
2024-06-05,SKU_49,120
2024-06-06,SKU_49,114
2024-06-07,SKU_49,143
2024-06-08,SKU_49,136
2024-06-09,SKU_49,114
2024-06-10,SKU_49,129
2024-06-11,SKU_49,115
2024-06-12,SKU_49,105
2024-06-13,SKU_49,100
2024-06-14,SKU_49,109
2024-06-15,SKU_49,97
2024-06-16,SKU_49,118
2024-06-17,SKU_49,117
2024-06-18,SKU_49,124
2024-06-19,SKU_49,110
2024-06-20,SKU_49,122
2024-06-21,SKU_49,101
2024-06-22,SKU_49,115
2024-06-23,SKU_49,99
2024-06-24,SKU_49,102
2024-06-25,SKU_49,111
2024-06-26,SKU_49,102
2024-06-27,SKU_49,112
2024-06-28,SKU_49,88
2024-06-29,SKU_49,82
2024-06-30,SKU_49,87
2024-07-01,SKU_49,83
2024-07-02,SKU_49,98
2024-07-03,SKU_49,112
2024-07-04,SKU_49,100
2024-07-05,SKU_49,81
2024-07-06,SKU_49,79
2024-07-07,SKU_49,97
2024-07-08,SKU_49,89
2024-07-09,SKU_49,78
2024-07-10,SKU_49,97
2024-07-11,SKU_49,94
2024-07-12,SKU_49,98
2024-07-13,SKU_49,100
2024-07-14,SKU_49,82
2024-07-15,SKU_49,83
2024-07-16,SKU_49,95
2024-07-17,SKU_49,85
2024-07-18,SKU_49,79
2024-07-19,SKU_49,99
2024-07-20,SKU_49,68
2024-07-21,SKU_49,70
2024-07-22,SKU_49,105
2024-07-23,SKU_49,69
2024-07-24,SKU_49,73
2024-07-25,SKU_49,74
2024-07-26,SKU_49,99
2024-07-27,SKU_49,70
2024-07-28,SKU_49,95
2024-07-29,SKU_49,64
2024-07-30,SKU_49,65
2024-07-31,SKU_49,85
2024-08-01,SKU_49,66
2024-08-02,SKU_49,88
2024-08-03,SKU_49,85
2024-08-04,SKU_49,78
2024-08-05,SKU_49,56
2024-08-06,SKU_49,61
2024-08-07,SKU_49,63
2024-08-08,SKU_49,77
2024-08-09,SKU_49,75
2024-08-10,SKU_49,69
2024-08-11,SKU_49,65
2024-08-12,SKU_49,76
2024-08-13,SKU_49,58
2024-08-14,SKU_49,66
2024-08-15,SKU_49,75
2024-08-16,SKU_49,55
2024-08-17,SKU_49,69
2024-08-18,SKU_49,54
2024-08-19,SKU_49,58
2024-08-20,SKU_49,60
2024-08-21,SKU_49,79
2024-08-22,SKU_49,58
2024-08-23,SKU_49,76
2024-08-24,SKU_49,41
2024-08-25,SKU_49,54
2024-08-26,SKU_49,56
2024-08-27,SKU_49,54
2024-08-28,SKU_49,64
2024-08-29,SKU_49,77
2024-08-30,SKU_49,60
2024-08-31,SKU_49,49
2024-09-01,SKU_49,43
2024-09-02,SKU_49,62
2024-09-03,SKU_49,65
2024-09-04,SKU_49,61
2024-09-05,SKU_49,48
2024-09-06,SKU_49,37
2024-09-07,SKU_49,56
2024-09-08,SKU_49,58
2024-09-09,SKU_49,60
2024-09-10,SKU_49,34
2024-09-11,SKU_49,63
2024-09-12,SKU_49,65
2024-09-13,SKU_49,54
2024-09-14,SKU_49,45
2024-09-15,SKU_49,47
2024-09-16,SKU_49,28
2024-09-17,SKU_49,44
2024-09-18,SKU_49,50
2024-09-19,SKU_49,50
2024-09-20,SKU_49,62
2024-09-21,SKU_49,53
2024-09-22,SKU_49,43
2024-09-23,SKU_49,66
2024-09-24,SKU_49,47
2024-09-25,SKU_49,46
2024-09-26,SKU_49,45
2024-09-27,SKU_49,63
2024-09-28,SKU_49,45
2024-09-29,SKU_49,41
2024-09-30,SKU_49,31
2024-10-01,SKU_49,43
2024-10-02,SKU_49,50
2024-10-03,SKU_49,45
2024-10-04,SKU_49,44
2024-10-05,SKU_49,29
2024-10-06,SKU_49,47
2024-10-07,SKU_49,39
2024-10-08,SKU_49,46
2024-10-09,SKU_49,61
2024-10-10,SKU_49,62
2024-10-11,SKU_49,48
2024-10-12,SKU_49,69
2024-10-13,SKU_49,39
2024-10-14,SKU_49,44
2024-10-15,SKU_49,41
2024-10-16,SKU_49,61
2024-10-17,SKU_49,45
2024-10-18,SKU_49,46
2024-10-19,SKU_49,53
2024-10-20,SKU_49,40
2024-10-21,SKU_49,73
2024-10-22,SKU_49,50
2024-10-23,SKU_49,50
2024-10-24,SKU_49,66
2024-10-25,SKU_49,56
2024-10-26,SKU_49,54
2024-10-27,SKU_49,51
2024-10-28,SKU_49,46
2024-10-29,SKU_49,51
2024-10-30,SKU_49,53
2024-10-31,SKU_49,74
2024-11-01,SKU_49,75
2024-11-02,SKU_49,61
2024-11-03,SKU_49,70
2024-11-04,SKU_49,65
2024-11-05,SKU_49,44
2024-11-06,SKU_49,53
2024-11-07,SKU_49,56
2024-11-08,SKU_49,64
2024-11-09,SKU_49,47
2024-11-10,SKU_49,60
2024-11-11,SKU_49,64
2024-11-12,SKU_49,65
2024-11-13,SKU_49,59
2024-11-14,SKU_49,55
2024-11-15,SKU_49,70
2024-11-16,SKU_49,53
2024-11-17,SKU_49,45
2024-11-18,SKU_49,62
2024-11-19,SKU_49,76
2024-11-20,SKU_49,82
2024-11-21,SKU_49,65
2024-11-22,SKU_49,67
2024-11-23,SKU_49,65
2024-11-24,SKU_49,77
2024-11-25,SKU_49,68
2024-11-26,SKU_49,106
2024-11-27,SKU_49,69
2024-11-28,SKU_49,75
2024-11-29,SKU_49,66
2024-11-30,SKU_49,71
2024-12-01,SKU_49,76
2024-12-02,SKU_49,83
2024-12-03,SKU_49,80
2024-12-04,SKU_49,88
2024-12-05,SKU_49,66
2024-12-06,SKU_49,87
2024-12-07,SKU_49,86
2024-12-08,SKU_49,92
2024-12-09,SKU_49,109
2024-12-10,SKU_49,95
2024-12-11,SKU_49,94
2024-12-12,SKU_49,85
2024-12-13,SKU_49,82
2024-12-14,SKU_49,77
2024-12-15,SKU_49,90
2024-12-16,SKU_49,96
2024-12-17,SKU_49,95
2024-12-18,SKU_49,84
2024-12-19,SKU_49,70
2024-12-20,SKU_49,106
2024-12-21,SKU_49,87
2024-12-22,SKU_49,63
2024-12-23,SKU_49,93
2024-12-24,SKU_49,111
2024-12-25,SKU_49,89
2024-12-26,SKU_49,99
2024-12-27,SKU_49,68
2024-12-28,SKU_49,101
2024-12-29,SKU_49,77
2024-12-30,SKU_49,94
2024-01-01,SKU_5,95
2024-01-02,SKU_5,102
2024-01-03,SKU_5,98
2024-01-04,SKU_5,90
2024-01-05,SKU_5,91
2024-01-06,SKU_5,88
2024-01-07,SKU_5,104
2024-01-08,SKU_5,106
2024-01-09,SKU_5,105
2024-01-10,SKU_5,111
2024-01-11,SKU_5,111
2024-01-12,SKU_5,120
2024-01-13,SKU_5,116
2024-01-14,SKU_5,122
2024-01-15,SKU_5,110
2024-01-16,SKU_5,101
2024-01-17,SKU_5,95
2024-01-18,SKU_5,112
2024-01-19,SKU_5,144
2024-01-20,SKU_5,106
2024-01-21,SKU_5,113
2024-01-22,SKU_5,134
2024-01-23,SKU_5,123
2024-01-24,SKU_5,138
2024-01-25,SKU_5,148
2024-01-26,SKU_5,110
2024-01-27,SKU_5,105
2024-01-28,SKU_5,113
2024-01-29,SKU_5,143
2024-01-30,SKU_5,106
2024-01-31,SKU_5,106
2024-02-01,SKU_5,125
2024-02-02,SKU_5,124
2024-02-03,SKU_5,126
2024-02-04,SKU_5,110
2024-02-05,SKU_5,127
2024-02-06,SKU_5,140
2024-02-07,SKU_5,148
2024-02-08,SKU_5,152
2024-02-09,SKU_5,163
2024-02-10,SKU_5,116
2024-02-11,SKU_5,131
2024-02-12,SKU_5,142
2024-02-13,SKU_5,142
2024-02-14,SKU_5,156
2024-02-15,SKU_5,152
2024-02-16,SKU_5,144
2024-02-17,SKU_5,142
2024-02-18,SKU_5,152
2024-02-19,SKU_5,135
2024-02-20,SKU_5,149
2024-02-21,SKU_5,155
2024-02-22,SKU_5,138
2024-02-23,SKU_5,141
2024-02-24,SKU_5,146
2024-02-25,SKU_5,127
2024-02-26,SKU_5,128
2024-02-27,SKU_5,142
2024-02-28,SKU_5,123
2024-02-29,SKU_5,148
2024-03-01,SKU_5,149
2024-03-02,SKU_5,132
2024-03-03,SKU_5,130
2024-03-04,SKU_5,136
2024-03-05,SKU_5,140
2024-03-06,SKU_5,137
2024-03-07,SKU_5,133
2024-03-08,SKU_5,138
2024-03-09,SKU_5,146
2024-03-10,SKU_5,105
2024-03-11,SKU_5,144
2024-03-12,SKU_5,128
2024-03-13,SKU_5,142
2024-03-14,SKU_5,149
2024-03-15,SKU_5,137
2024-03-16,SKU_5,174
2024-03-17,SKU_5,155
2024-03-18,SKU_5,142
2024-03-19,SKU_5,136
2024-03-20,SKU_5,140
2024-03-21,SKU_5,165
2024-03-22,SKU_5,144
2024-03-23,SKU_5,133
2024-03-24,SKU_5,137
2024-03-25,SKU_5,145
2024-03-26,SKU_5,122
2024-03-27,SKU_5,161
2024-03-28,SKU_5,165
2024-03-29,SKU_5,152
2024-03-30,SKU_5,171
2024-03-31,SKU_5,150
2024-04-01,SKU_5,142
2024-04-02,SKU_5,143
2024-04-03,SKU_5,148
2024-04-04,SKU_5,138
2024-04-05,SKU_5,154
2024-04-06,SKU_5,148
2024-04-07,SKU_5,157
2024-04-08,SKU_5,163
2024-04-09,SKU_5,153
2024-04-10,SKU_5,150
2024-04-11,SKU_5,148
2024-04-12,SKU_5,146
2024-04-13,SKU_5,148
2024-04-14,SKU_5,157
2024-04-15,SKU_5,158
2024-04-16,SKU_5,165
2024-04-17,SKU_5,144
2024-04-18,SKU_5,139
2024-04-19,SKU_5,155
2024-04-20,SKU_5,134
2024-04-21,SKU_5,156
2024-04-22,SKU_5,148
2024-04-23,SKU_5,127
2024-04-24,SKU_5,146
2024-04-25,SKU_5,143
2024-04-26,SKU_5,147
2024-04-27,SKU_5,147
2024-04-28,SKU_5,143
2024-04-29,SKU_5,144
2024-04-30,SKU_5,151
2024-05-01,SKU_5,177
2024-05-02,SKU_5,129
2024-05-03,SKU_5,151
2024-05-04,SKU_5,144
2024-05-05,SKU_5,152
2024-05-06,SKU_5,167
2024-05-07,SKU_5,155
2024-05-08,SKU_5,150
2024-05-09,SKU_5,145
2024-05-10,SKU_5,144
2024-05-11,SKU_5,113
2024-05-12,SKU_5,140
2024-05-13,SKU_5,143
2024-05-14,SKU_5,159
2024-05-15,SKU_5,128
2024-05-16,SKU_5,170
2024-05-17,SKU_5,137
2024-05-18,SKU_5,126
2024-05-19,SKU_5,159
2024-05-20,SKU_5,137
2024-05-21,SKU_5,115
2024-05-22,SKU_5,128
2024-05-23,SKU_5,114
2024-05-24,SKU_5,126
2024-05-25,SKU_5,141
2024-05-26,SKU_5,120
2024-05-27,SKU_5,130
2024-05-28,SKU_5,130
2024-05-29,SKU_5,123
2024-05-30,SKU_5,136
2024-05-31,SKU_5,117
2024-06-01,SKU_5,141
2024-06-02,SKU_5,143
2024-06-03,SKU_5,120
2024-06-04,SKU_5,143
2024-06-05,SKU_5,120
2024-06-06,SKU_5,106
2024-06-07,SKU_5,123
2024-06-08,SKU_5,132
2024-06-09,SKU_5,107
2024-06-10,SKU_5,113
2024-06-11,SKU_5,103
2024-06-12,SKU_5,133
2024-06-13,SKU_5,120
2024-06-14,SKU_5,118
2024-06-15,SKU_5,110
2024-06-16,SKU_5,106
2024-06-17,SKU_5,131
2024-06-18,SKU_5,116
2024-06-19,SKU_5,111
2024-06-20,SKU_5,115
2024-06-21,SKU_5,103
2024-06-22,SKU_5,111
2024-06-23,SKU_5,81
2024-06-24,SKU_5,106
2024-06-25,SKU_5,105
2024-06-26,SKU_5,105
2024-06-27,SKU_5,96
2024-06-28,SKU_5,99
2024-06-29,SKU_5,96
2024-06-30,SKU_5,105
2024-07-01,SKU_5,106
2024-07-02,SKU_5,82
2024-07-03,SKU_5,100
2024-07-04,SKU_5,91
2024-07-05,SKU_5,98
2024-07-06,SKU_5,108
2024-07-07,SKU_5,90
2024-07-08,SKU_5,96
2024-07-09,SKU_5,84
2024-07-10,SKU_5,118
2024-07-11,SKU_5,102
2024-07-12,SKU_5,106
2024-07-13,SKU_5,98
2024-07-14,SKU_5,62
2024-07-15,SKU_5,76
2024-07-16,SKU_5,93
2024-07-17,SKU_5,80
2024-07-18,SKU_5,81
2024-07-19,SKU_5,64
2024-07-20,SKU_5,105
2024-07-21,SKU_5,69
2024-07-22,SKU_5,98
2024-07-23,SKU_5,69
2024-07-24,SKU_5,106
2024-07-25,SKU_5,68
2024-07-26,SKU_5,75
2024-07-27,SKU_5,70
2024-07-28,SKU_5,76
2024-07-29,SKU_5,71
2024-07-30,SKU_5,71
2024-07-31,SKU_5,78
2024-08-01,SKU_5,90
2024-08-02,SKU_5,93
2024-08-03,SKU_5,86
2024-08-04,SKU_5,87
2024-08-05,SKU_5,74
2024-08-06,SKU_5,59
2024-08-07,SKU_5,91
2024-08-08,SKU_5,63
2024-08-09,SKU_5,73
2024-08-10,SKU_5,79
2024-08-11,SKU_5,67
2024-08-12,SKU_5,62
2024-08-13,SKU_5,46
2024-08-14,SKU_5,44
2024-08-15,SKU_5,61
2024-08-16,SKU_5,72
2024-08-17,SKU_5,44
2024-08-18,SKU_5,73
2024-08-19,SKU_5,56
2024-08-20,SKU_5,65
2024-08-21,SKU_5,44
2024-08-22,SKU_5,54
2024-08-23,SKU_5,69
2024-08-24,SKU_5,71
2024-08-25,SKU_5,60
2024-08-26,SKU_5,60
2024-08-27,SKU_5,50
2024-08-28,SKU_5,54
2024-08-29,SKU_5,71
2024-08-30,SKU_5,79
2024-08-31,SKU_5,46
2024-09-01,SKU_5,55
2024-09-02,SKU_5,81
2024-09-03,SKU_5,59
2024-09-04,SKU_5,31
2024-09-05,SKU_5,58
2024-09-06,SKU_5,52
2024-09-07,SKU_5,48
2024-09-08,SKU_5,70
2024-09-09,SKU_5,62
2024-09-10,SKU_5,65
2024-09-11,SKU_5,54
2024-09-12,SKU_5,28
2024-09-13,SKU_5,50
2024-09-14,SKU_5,53
2024-09-15,SKU_5,54
2024-09-16,SKU_5,38
2024-09-17,SKU_5,31
2024-09-18,SKU_5,49
2024-09-19,SKU_5,55
2024-09-20,SKU_5,61
2024-09-21,SKU_5,49
2024-09-22,SKU_5,55
2024-09-23,SKU_5,55
2024-09-24,SKU_5,44
2024-09-25,SKU_5,43
2024-09-26,SKU_5,55
2024-09-27,SKU_5,58
2024-09-28,SKU_5,64
2024-09-29,SKU_5,50
2024-09-30,SKU_5,58
2024-10-01,SKU_5,52
2024-10-02,SKU_5,51
2024-10-03,SKU_5,44
2024-10-04,SKU_5,63
2024-10-05,SKU_5,47
2024-10-06,SKU_5,65
2024-10-07,SKU_5,46
2024-10-08,SKU_5,36
2024-10-09,SKU_5,41
2024-10-10,SKU_5,71
2024-10-11,SKU_5,41
2024-10-12,SKU_5,50
2024-10-13,SKU_5,58
2024-10-14,SKU_5,51
2024-10-15,SKU_5,46
2024-10-16,SKU_5,68
2024-10-17,SKU_5,74
2024-10-18,SKU_5,47
2024-10-19,SKU_5,52
2024-10-20,SKU_5,74
2024-10-21,SKU_5,59
2024-10-22,SKU_5,60
2024-10-23,SKU_5,41
2024-10-24,SKU_5,71
2024-10-25,SKU_5,47
2024-10-26,SKU_5,41
2024-10-27,SKU_5,48
2024-10-28,SKU_5,65
2024-10-29,SKU_5,59
2024-10-30,SKU_5,67
2024-10-31,SKU_5,62
2024-11-01,SKU_5,50
2024-11-02,SKU_5,69
2024-11-03,SKU_5,45
2024-11-04,SKU_5,44
2024-11-05,SKU_5,60
2024-11-06,SKU_5,60
2024-11-07,SKU_5,80
2024-11-08,SKU_5,67
2024-11-09,SKU_5,72
2024-11-10,SKU_5,57
2024-11-11,SKU_5,66
2024-11-12,SKU_5,60
2024-11-13,SKU_5,65
2024-11-14,SKU_5,58
2024-11-15,SKU_5,61
2024-11-16,SKU_5,58
2024-11-17,SKU_5,66
2024-11-18,SKU_5,53
2024-11-19,SKU_5,62
2024-11-20,SKU_5,74
2024-11-21,SKU_5,70
2024-11-22,SKU_5,59
2024-11-23,SKU_5,51
2024-11-24,SKU_5,56
2024-11-25,SKU_5,65
2024-11-26,SKU_5,71
2024-11-27,SKU_5,61
2024-11-28,SKU_5,55
2024-11-29,SKU_5,83
2024-11-30,SKU_5,79
2024-12-01,SKU_5,69
2024-12-02,SKU_5,49
2024-12-03,SKU_5,68
2024-12-04,SKU_5,67
2024-12-05,SKU_5,78
2024-12-06,SKU_5,56
2024-12-07,SKU_5,79
2024-12-08,SKU_5,84
2024-12-09,SKU_5,68
2024-12-10,SKU_5,67
2024-12-11,SKU_5,82
2024-12-12,SKU_5,69
2024-12-13,SKU_5,83
2024-12-14,SKU_5,89
2024-12-15,SKU_5,83
2024-12-16,SKU_5,63
2024-12-17,SKU_5,107
2024-12-18,SKU_5,72
2024-12-19,SKU_5,101
2024-12-20,SKU_5,95
2024-12-21,SKU_5,94
2024-12-22,SKU_5,92
2024-12-23,SKU_5,93
2024-12-24,SKU_5,90
2024-12-25,SKU_5,108
2024-12-26,SKU_5,79
2024-12-27,SKU_5,85
2024-12-28,SKU_5,94
2024-12-29,SKU_5,98
2024-12-30,SKU_5,108
2024-01-01,SKU_50,120
2024-01-02,SKU_50,92
2024-01-03,SKU_50,110
2024-01-04,SKU_50,109
2024-01-05,SKU_50,91
2024-01-06,SKU_50,102
2024-01-07,SKU_50,120
2024-01-08,SKU_50,104
2024-01-09,SKU_50,108
2024-01-10,SKU_50,101
2024-01-11,SKU_50,109
2024-01-12,SKU_50,110
2024-01-13,SKU_50,111
2024-01-14,SKU_50,98
2024-01-15,SKU_50,106
2024-01-16,SKU_50,119
2024-01-17,SKU_50,104
2024-01-18,SKU_50,110
2024-01-19,SKU_50,116
2024-01-20,SKU_50,125
2024-01-21,SKU_50,110
2024-01-22,SKU_50,134
2024-01-23,SKU_50,118
2024-01-24,SKU_50,138
2024-01-25,SKU_50,117
2024-01-26,SKU_50,122
2024-01-27,SKU_50,104
2024-01-28,SKU_50,131
2024-01-29,SKU_50,113
2024-01-30,SKU_50,118
2024-01-31,SKU_50,120
2024-02-01,SKU_50,127
2024-02-02,SKU_50,136
2024-02-03,SKU_50,137
2024-02-04,SKU_50,125
2024-02-05,SKU_50,136
2024-02-06,SKU_50,140
2024-02-07,SKU_50,145
2024-02-08,SKU_50,132
2024-02-09,SKU_50,119
2024-02-10,SKU_50,130
2024-02-11,SKU_50,122
2024-02-12,SKU_50,139
2024-02-13,SKU_50,151
2024-02-14,SKU_50,125
2024-02-15,SKU_50,129
2024-02-16,SKU_50,119
2024-02-17,SKU_50,152
2024-02-18,SKU_50,115
2024-02-19,SKU_50,131
2024-02-20,SKU_50,148
2024-02-21,SKU_50,142
2024-02-22,SKU_50,136
2024-02-23,SKU_50,131
2024-02-24,SKU_50,133
2024-02-25,SKU_50,133
2024-02-26,SKU_50,151
2024-02-27,SKU_50,161
2024-02-28,SKU_50,179
2024-02-29,SKU_50,128
2024-03-01,SKU_50,133
2024-03-02,SKU_50,159
2024-03-03,SKU_50,127
2024-03-04,SKU_50,155
2024-03-05,SKU_50,129
2024-03-06,SKU_50,148
2024-03-07,SKU_50,133
2024-03-08,SKU_50,134
2024-03-09,SKU_50,165
2024-03-10,SKU_50,165
2024-03-11,SKU_50,127
2024-03-12,SKU_50,156
2024-03-13,SKU_50,143
2024-03-14,SKU_50,154
2024-03-15,SKU_50,149
2024-03-16,SKU_50,159
2024-03-17,SKU_50,156
2024-03-18,SKU_50,140
2024-03-19,SKU_50,150
2024-03-20,SKU_50,138
2024-03-21,SKU_50,159
2024-03-22,SKU_50,173
2024-03-23,SKU_50,145
2024-03-24,SKU_50,159
2024-03-25,SKU_50,168
2024-03-26,SKU_50,156
2024-03-27,SKU_50,158
2024-03-28,SKU_50,145
2024-03-29,SKU_50,153
2024-03-30,SKU_50,150
2024-03-31,SKU_50,145
2024-04-01,SKU_50,178
2024-04-02,SKU_50,134
2024-04-03,SKU_50,146
2024-04-04,SKU_50,127
2024-04-05,SKU_50,145
2024-04-06,SKU_50,145
2024-04-07,SKU_50,164
2024-04-08,SKU_50,141
2024-04-09,SKU_50,144
2024-04-10,SKU_50,157
2024-04-11,SKU_50,155
2024-04-12,SKU_50,153
2024-04-13,SKU_50,160
2024-04-14,SKU_50,129
2024-04-15,SKU_50,145
2024-04-16,SKU_50,149
2024-04-17,SKU_50,150
2024-04-18,SKU_50,141
2024-04-19,SKU_50,146
2024-04-20,SKU_50,138
2024-04-21,SKU_50,182
2024-04-22,SKU_50,154
2024-04-23,SKU_50,138
2024-04-24,SKU_50,140
2024-04-25,SKU_50,142
2024-04-26,SKU_50,137
2024-04-27,SKU_50,125
2024-04-28,SKU_50,163
2024-04-29,SKU_50,141
2024-04-30,SKU_50,133
2024-05-01,SKU_50,129
2024-05-02,SKU_50,154
2024-05-03,SKU_50,150
2024-05-04,SKU_50,162
2024-05-05,SKU_50,153
2024-05-06,SKU_50,151
2024-05-07,SKU_50,138
2024-05-08,SKU_50,151
2024-05-09,SKU_50,180
2024-05-10,SKU_50,144
2024-05-11,SKU_50,141
2024-05-12,SKU_50,132
2024-05-13,SKU_50,157
2024-05-14,SKU_50,131
2024-05-15,SKU_50,134
2024-05-16,SKU_50,138
2024-05-17,SKU_50,151
2024-05-18,SKU_50,120
2024-05-19,SKU_50,127
2024-05-20,SKU_50,154
2024-05-21,SKU_50,136
2024-05-22,SKU_50,141
2024-05-23,SKU_50,155
2024-05-24,SKU_50,123
2024-05-25,SKU_50,106
2024-05-26,SKU_50,139
2024-05-27,SKU_50,109
2024-05-28,SKU_50,143
2024-05-29,SKU_50,120
2024-05-30,SKU_50,141
2024-05-31,SKU_50,124
2024-06-01,SKU_50,130
2024-06-02,SKU_50,121
2024-06-03,SKU_50,160
2024-06-04,SKU_50,124
2024-06-05,SKU_50,131
2024-06-06,SKU_50,101
2024-06-07,SKU_50,105
2024-06-08,SKU_50,133
2024-06-09,SKU_50,110
2024-06-10,SKU_50,121
2024-06-11,SKU_50,127
2024-06-12,SKU_50,114
2024-06-13,SKU_50,104
2024-06-14,SKU_50,112
2024-06-15,SKU_50,121
2024-06-16,SKU_50,102
2024-06-17,SKU_50,122
2024-06-18,SKU_50,123
2024-06-19,SKU_50,111
2024-06-20,SKU_50,104
2024-06-21,SKU_50,122
2024-06-22,SKU_50,109
2024-06-23,SKU_50,113
2024-06-24,SKU_50,112
2024-06-25,SKU_50,88
2024-06-26,SKU_50,96
2024-06-27,SKU_50,104
2024-06-28,SKU_50,100
2024-06-29,SKU_50,88
2024-06-30,SKU_50,101
2024-07-01,SKU_50,117
2024-07-02,SKU_50,100
2024-07-03,SKU_50,109
2024-07-04,SKU_50,115
2024-07-05,SKU_50,97
2024-07-06,SKU_50,96
2024-07-07,SKU_50,91
2024-07-08,SKU_50,103
2024-07-09,SKU_50,73
2024-07-10,SKU_50,106
2024-07-11,SKU_50,82
2024-07-12,SKU_50,65
2024-07-13,SKU_50,77
2024-07-14,SKU_50,93
2024-07-15,SKU_50,84
2024-07-16,SKU_50,76
2024-07-17,SKU_50,77
2024-07-18,SKU_50,75
2024-07-19,SKU_50,88
2024-07-20,SKU_50,94
2024-07-21,SKU_50,85
2024-07-22,SKU_50,67
2024-07-23,SKU_50,84
2024-07-24,SKU_50,77
2024-07-25,SKU_50,77
2024-07-26,SKU_50,81
2024-07-27,SKU_50,78
2024-07-28,SKU_50,78
2024-07-29,SKU_50,51
2024-07-30,SKU_50,88
2024-07-31,SKU_50,64
2024-08-01,SKU_50,72
2024-08-02,SKU_50,63
2024-08-03,SKU_50,79
2024-08-04,SKU_50,76
2024-08-05,SKU_50,74
2024-08-06,SKU_50,70
2024-08-07,SKU_50,60
2024-08-08,SKU_50,72
2024-08-09,SKU_50,78
2024-08-10,SKU_50,66
2024-08-11,SKU_50,80
2024-08-12,SKU_50,50
2024-08-13,SKU_50,68
2024-08-14,SKU_50,64
2024-08-15,SKU_50,61
2024-08-16,SKU_50,94
2024-08-17,SKU_50,61
2024-08-18,SKU_50,60
